1763652529.5611658,0.00021008902695029974,1.419575824002095e-06
1763652531.5924256,9.57568408921361e-05,1.1822598935395945e-06
1763652533.5978024,-1.926906406879425e-05,9.65384288065252e-07
1763652535.6030307,-0.0001310737570747733,7.756252102808503e-07
1763652537.6079688,-0.00024028553161770105,6.102936822571792e-07
1763652539.6193943,-0.0003466036287136376,4.6835631906105846e-07
1763652541.6331983,-0.0004513275343924761,3.4688596883825085e-07
1763652762.0959897,-0.12384387105703354,0.050495002418756485
1763652764.1186557,-0.0005156124825589359,2.8122471462666e-07
1763652766.1226807,-0.0004697108524851501,3.2737122523940343e-07
1763652768.1274047,-0.0004296564729884267,3.7050605783406354e-07
1763652770.1317942,-0.00039400823879987,4.111430484954326e-07
1763652772.1904159,-0.00036235240986570716,4.490036360493832e-07
1763652774.1955426,-0.00033426418667659163,4.839957341573609e-07
1763652776.2000968,-0.0003087716759182513,5.168908501218539e-07
1763653678.677404,-0.002908898051828146,1.5139269635255914e-05
1763653694.721052,-0.005212893709540367,0.00014115178782958537
1763653708.7442293,-0.007090850733220577,5.486687950906344e-05
1763653732.8123128,-0.004920138046145439,1.326396522927098e-05
1763653758.8441236,0.001127188908867538,5.140047142049298e-05
1763653780.8856072,0.000611118390224874,7.162302063079551e-05
1763653796.9041612,-0.004453882109373808,3.517741060932167e-05
1763653814.9863877,-0.00419049384072423,2.4336979549843818e-05
1763653835.0085225,-0.0012765418505296111,1.7823574580688728e-06
1763700569.439407,-0.07400567084550858,0.027123646810650826
1763700571.4464912,-0.0018989427480846643,5.400979148362239e-07
1763700573.4861429,-0.0018213624134659767,4.4084089267926174e-07
1763700575.4900718,-0.001757780322805047,3.669910597636772e-07
1763700577.4997847,-0.0017033566255122423,3.0913895443518413e-07
1763700579.5093882,-0.0016599113587290049,2.6650042173059774e-07
1763700581.5401728,-0.0016235957155004144,2.332600672616536e-07
1763700583.5851152,-0.0015956249553710222,2.0904312236780243e-07
1763700591.7260838,-0.001565014012157917,1.8417863145714364e-07
1763700601.7828746,-0.00153850088827312,1.6388597146033135e-07
1763700603.7887976,-0.0015189409023150802,1.4967524464282178e-07
1763700605.8083704,-0.0014984741574153304,1.355197554175902e-07
1763700608.0197992,-0.0014806705294176936,1.2376955282888957e-07
1763700732.043712,-0.02812325209379196,0.0047551896423101425
1763700734.0508864,-0.0014321313938125968,9.442822346272806e-08
1763700736.0964828,-0.001400747220031917,7.760837661408004e-08
1763700738.105565,-0.0013714144006371498,6.337685931612214e-08
1763700740.1168025,-0.0013447911478579044,5.170445760427356e-08
1763700742.140195,-0.0013209267053753138,4.2248370135666846e-08
1763700744.149343,-0.0012990133836865425,3.44043371569569e-08
1763700746.2026381,-0.0012784943683072925,2.778937613356902e-08
1763700748.2484076,-0.001251935726031661,2.028226120387444e-08
1763700750.252961,-0.001237866934388876,1.676215610757481e-08
1763700835.4743164,-0.001465814420953393,2.659447204678145e-07
1763700974.9285133,-0.023142827674746513,0.001094337785616517
1763700989.8431106,-0.010971039533615112,9.10287635633722e-05
1763701002.6679208,-0.008214695379137993,0.00013511186989489943
1763701013.9200323,-0.013196896761655807,0.00017588546324986964
1763701026.9284205,-0.013926876708865166,0.0002024514105869457
1763701042.264459,-0.016145559027791023,0.0004385596257634461
1763701059.833699,-0.013898509554564953,0.0004259888955857605
1763701075.7702212,-0.013142455369234085,0.00017671759997028857
1763701093.7524402,-0.0035832724533975124,7.870826811995357e-05
1763701105.8833349,-0.01960940472781658,0.0003302745462860912
1763701118.9271479,-0.008679171092808247,0.0002402449754299596
1763701130.8722634,-0.01565980166196823,0.00030447999597527087
1763701154.8241508,-0.013157484121620655,0.000658343022223562
1763701170.9443424,-0.017393728718161583,0.001394024700857699
1763701187.9120684,-0.020598962903022766,0.0007774413097649813
1763701205.848452,-0.009538826532661915,0.00010539481445448473
1763701224.8936305,-0.017740067094564438,0.0005673551349900663
1763701234.1189756,-0.01531935017555952,0.0007036827155388892
1763701247.8598623,-0.011797096580266953,0.00017771971761249006
1763701259.154072,-0.01890994980931282,0.0006973163690418005
1763701270.870045,-0.018434137105941772,0.0006135930307209492
1763701287.5788178,-0.02589169144630432,0.0016573751345276833
1763701302.8516724,-0.014508543536067009,0.0002802402013912797
1763701314.5451121,-0.010057234205305576,0.0005224807537160814
1763701324.9040911,-0.037716951221227646,0.00241624703630805
1763701345.8455637,-0.009779812768101692,0.00012207265535835177
1763708182.380787,-0.00024969771038740873,5.965353011561092e-07
1763708192.4671097,-0.00017180817667394876,7.113176252460107e-07
1763708194.4714012,-0.00010103220120072365,8.243396223406307e-07
1763708196.48071,-3.776152152568102e-05,9.324749044026248e-07
1763708204.595746,2.1164771169424057e-05,1.0389587714598747e-06
1763708206.5997877,6.053876131772995e-05,1.1134856094940915e-06
1763708208.6048338,0.0001045087119564414,1.199752659886144e-06
1763708210.6132185,0.00014183064922690392,1.2755108400597237e-06
1763708212.707721,0.00017503462731838226,1.3448643585434183e-06
1763708214.7209518,0.00020499923266470432,1.4090319382376038e-06
1763708216.7447429,0.00022924330551177263,1.4620554793509655e-06
1763708218.7825048,0.0002540714340284467,1.5170170399869676e-06
1763708220.7984776,0.0002840074012055993,1.5850037016207352e-06
1763708222.9050968,0.00029916618950664997,1.620051534700906e-06
1763708224.9144866,0.0003115080762654543,1.648879560889327e-06
1763708227.0101948,0.00032141932751983404,1.6722243572075968e-06
1763708229.0174413,0.00032893847674131393,1.6900573882594472e-06
1763708231.0215433,0.00033405155409127474,1.7022542806444108e-06
1763708233.1597464,0.0003376322565600276,1.7104782727983547e-06
1763708235.1888437,0.00033908814657479525,1.7138902421720559e-06
1763708237.2216492,0.00033872167114168406,1.713071355879947e-06
1763708335.6893356,0.1347542554140091,0.12343621253967285
1763708348.2819479,-0.0036458007525652647,0.000293314311420545
1763708360.9972851,-0.0031087822280824184,0.0004105933476239443
1763708383.9478557,-0.0009526319336146116,0.0006164590013213456
1763708397.0427983,-0.010435760021209717,0.00035033206222578883
1763708416.9404862,-0.009482750669121742,0.00020438536012079567
1763708435.5793045,-0.007741674780845642,0.00013468170072883368
1763708449.704438,-0.006458461284637451,0.0010068255942314863
1763731557.2094724,0.00033804273698478937,1.7108486645156518e-06
1763731561.2251499,0.0003363636787980795,1.706870079942746e-06
1763731565.2318249,0.0003334990469738841,1.700048528618936e-06
1763731575.2520223,0.00032883905805647373,1.6889483731574728e-06
1763731581.2675045,0.00032312190160155296,1.675439079917851e-06
1763731591.2781456,0.00031641870737075806,1.6596411569480551e-06
1763731597.2888234,0.0003086482174694538,1.6414446690760087e-06
1763731605.3087862,0.00029998726677149534,1.6212562741202419e-06
1763731615.3301942,0.0002903272397816181,1.5988930499588605e-06
1763731619.3407385,0.0002799782669171691,1.5751680848552496e-06
1763731625.3503082,0.00026955094654113054,1.5513945754719316e-06
1763731631.3887966,0.0002583996392786503,1.5261886119333212e-06
1763731635.396721,0.0002467469312250614,1.5000712210166967e-06
1763731645.419834,0.00023436069022864103,1.4725083019584417e-06
1763731653.4473045,0.00022170878946781158,1.4446906106968527e-06
1763731663.4597812,0.00020903220865875483,1.4170582289807498e-06
1763732142.3540025,0.0003384781302884221,1.7118867390308878e-06
1763732148.3649426,0.00033666007220745087,1.7075661844501155e-06
1763732152.3730297,0.0003334727371111512,1.7000047591864131e-06
1763732162.3985562,0.0003288778243586421,1.6890306824279833e-06
1763732170.4212275,0.00032294425182044506,1.6750195754866581e-06
1763732180.4293118,0.0003163673682138324,1.6595115539530525e-06
1763732188.438793,0.0003085784846916795,1.641273001951049e-06
1763732196.461191,0.00030007888562977314,1.6214602283071144e-06
1763732206.4828734,0.00029063818510621786,1.599609163349669e-06
1763732210.4894755,0.0002801516093313694,1.57557224156335e-06
1763732216.4995055,0.0002694721333682537,1.551215973449871e-06
1763732222.5089831,0.00025832175742834806,1.5260206964740064e-06
1763732226.5192766,0.0002464794088155031,1.4994667481005308e-06
1763732238.5697906,0.00023442890960723162,1.4726732615599758e-06
1763732242.5802581,0.00022156641352921724,1.4443860436585965e-06
1763732254.5916958,0.00020889611914753914,1.4167434301270987e-06
1763733282.7212634,-0.1264396607875824,0.03790534660220146
1763733301.6964347,0.06089479476213455,0.15109595656394958
1763733316.9332507,-0.011921810917556286,0.00026289341622032225
1763733343.4758353,0.048950307071208954,0.026825521141290665
1763733378.6546524,-0.0004700941499322653,4.7200828134918993e-07
1763733439.313964,-0.0007974650943651795,5.074160981166642e-06
1763733472.346071,-0.0010227131424471736,5.234136324361316e-07
1763733513.7566617,-0.0006492832908406854,7.888114055276674e-07
1763740363.4889507,-0.14460937678813934,0.04430782049894333
1763740389.0488863,0.11082568764686584,0.11982312798500061
1763740423.2089686,-0.017669087275862694,0.0019279742846265435
1763740448.1781547,0.01048354059457779,0.00044571940088644624
1763740472.3925965,-0.009629285894334316,0.0005156774423085153
1763746879.0843441,0.08815675973892212,0.14082613587379456
1763746925.0357141,-0.0040589990094304085,4.549506775219925e-05
1763747016.6963909,0.004095013253390789,0.00016844361380208284
1763747054.6988392,0.013976904563605785,0.0013885771622881293
